Date,Commit,Downstream Project,Author,Subject
2018/03/02,fac592f64c55004e9048e30e03d6dc65bdb4f00a,platform/frameworks/base,fake_WYa7hmHCQ42NYhfobk58Bw@fakeemail.com,Fix issue with apps restored to lower versions.
2018/03/02,8ed82ec198cde2cbfd026881d8c5bbab9d10018c,platform/frameworks/base,fake_y_SqzuSBR9WLzSUyke6OlQ@fakeemail.com,StateMachine: add getLogRecMaxSize()
2018/03/02,146c01daf8f87e24e9a7f9718a90c7930c202d89,platform/frameworks/base,fake_vf_N2SLkRcCnJkzZlRElTg@fakeemail.com,Rely on view animations for ResolverActivity
2018/03/02,7557a5a090204dccfd32096af4a6ded1f9bb5b17,platform/frameworks/base,fake_9lVTMhJRSeODW5sBb8OEqw@fakeemail.com,"Revert ""Make selection end handle stick to selection at line end."""
2018/03/02,eb4ab301e105bef5b93e13cdee6b78285e7aa496,platform/frameworks/base,fake_yFbjOQgSSv2zNVl93ZHZCQ@fakeemail.com,BackupManagerService#cancelBackups() releases mCurrentOpLock sooner
2018/03/02,ab3d167f0617807fdd5812d148356f9316c40d4f,platform/frameworks/base,fake_C-3K7dTjRfyz3Kv3mftMxg@fakeemail.com,Track libcore change 694e617f54a7bfbdad24913ce96f5d56f1a1960a
2018/03/02,47ba140cbf9faa8c391fc85f4254ade0b4d23357,platform/frameworks/base,fake_F5fPln3_R8-HE6mhghSjJA@fakeemail.com,Add ability to fling to dismiss PIP from anywhere
2018/03/02,f28764d900f0a3abba98e63a3b6220066607eeba,platform/frameworks/base,fake_wEaC-W2gRuaKlcqxAiIzJA@fakeemail.com,Verify regex for SimpleRegexVerifier
2018/03/02,943d1e76542bac686bb1164cb792f59f844eaf56,platform/frameworks/base,fake_VzQrA0XqQOGyvf1S8qwwjQ@fakeemail.com,Record usage information per split
2018/03/02,e797b84ed2213c4a7267b3653bcda6f5bc7af01c,platform/frameworks/base,fake_JhfzatpaRiGgjn8MaEjyng@fakeemail.com,Fix crash when user changes after a11yservice dies
2018/03/02,475f9a3d424c5fe6de6a5c58f0b350ba9e289886,platform/frameworks/base,fake_RD2MuSKoR72zwMY2F1nZyQ@fakeemail.com,Make MATCH_ANY_USER system api
2018/03/02,764342352153f3d3834eefdf05337ba744211a6d,platform/frameworks/base,fake_7xTFxbTLSKOvCZyvDr8o1w@fakeemail.com,IpConn metrics: add times to DHCP bound state
2018/03/02,1e98151104022d7dbc1f3d49501f46fe8090d265,platform/frameworks/base,fake_ZsGvPy-aQeiXPfCXqwKKEA@fakeemail.com,Change score cache eviction time to settings value.
2018/03/02,57eaaf68572bfb796029f6fef709386a66cf81ff,platform/frameworks/base,fake_MLXsMGIvSr-8sNPud22psg@fakeemail.com,new ClipData constructor.
2018/03/02,ce5fbd411d12ae4ed062b0c0ab5bf7c90d343905,platform/frameworks/base,fake_ZsGvPy-aQeiXPfCXqwKKEA@fakeemail.com,Do not show unreachable APs in QS Wifi Picker.
2018/03/02,8f5521aa679f21bc106dec90ecf21cd2283747a7,platform/frameworks/base,fake_k1Mr91LxQoybl1tINOdpcg@fakeemail.com,Clear and restore the calling ID.
2018/03/02,13580426c30152f26c9f27e8414aec7f7c8f2997,platform/frameworks/base,fake_uFctNzHTQnuojKLsAHgi0g@fakeemail.com,Add ERI (enhanced roaming indicator) 66 to list of home ERIs for Verizon
2018/03/02,56d86dd775b7239db9b2289bf1994b3dc2924d61,platform/frameworks/base,fake_DGbnL6-oQrG-BP4td_yJEA@fakeemail.com,Added accessibility type on Autofill save dialog.
2018/03/02,f9beafa71104112e1f7f1ad586efc1c7d35f2b3c,platform/frameworks/base,fake_B7M5Jn_mRN6s8WtKlR7kaQ@fakeemail.com,Bluetooth: Add config value for max connected audio devices
2018/03/02,de850bbcaa61c1874b803f2086443febbafd81a4,platform/frameworks/base,fake_oJ7ycDweR0qXIq4s5xRLvA@fakeemail.com,Fix leaks in sysui
2018/03/02,ee3b42af3f23c37cbd2799c1527f89ac623844be,platform/frameworks/base,fake_PS4YuR-ITLGJIC8lrvUBNQ@fakeemail.com,Introduce PACKAGE_FIRST_ADDED broadcast
2018/03/02,94ab1a66a51a9ee8588ac7af8025299c01bf5e6f,platform/frameworks/base,fake_e2O-2IltTaqrWu-sMBl4Ew@fakeemail.com,Init of OverlayManagerService on a parallel thread
2018/03/02,747711ce9b8d12d2454cbe3369741b8ab2979aa1,platform/frameworks/base,fake_AERSFENSQ2e-hh_K6XrSuw@fakeemail.com,Add LE Secure Connection data parsing (1/4)
2018/03/02,07ae505d4045e2b1ae501e87560984dae06f9dd8,platform/frameworks/base,fake_oGK9cyQJSG6NpwLg3UTcXw@fakeemail.com,Use RGBA16F layers when wide color gamut rendering is on
2018/03/02,8efc3ee3eedc597923ab9bc2d2b4311eb6d63a08,platform/frameworks/base,fake_Rm9qIUbPQp2zEZUlY-SCGA@fakeemail.com,Fixes grammatical error in InputMethodManager doc
2018/03/02,446c9c9172684c4653ef33a8eb8b769ba0331807,platform/frameworks/base,fake_7xTFxbTLSKOvCZyvDr8o1w@fakeemail.com,NetworkPolicyManagerService: fix deadlock
2018/03/02,8c6f3c507fc77d07ab0c8edd2ff835801cc71e4d,platform/frameworks/base,fake_8-bwV5CpRwKotHvHAOnqow@fakeemail.com,Fix batterystat Counter misreporting when charging
2018/03/02,6e1d2feef5a6ec186ecd49cb8c1c0e402ab34868,platform/frameworks/base,fake_i9UfXm-pRD2q72IEFjG0Yw@fakeemail.com,Add a reason arg to streamStateUpdated
2018/03/02,aabc9638601f59eb2404265005e90d0820a408ba,platform/frameworks/base,fake_fSmAToHUQgqYOoNTm3k6RQ@fakeemail.com,Backup all backupable settings
2018/03/02,66855315850bda0a0184a56bdd3099f4faa8b984,platform/frameworks/base,fake_i17hzX1tQxWKsJgJxN9XkA@fakeemail.com,Fix race condition when entering low persistence mode
2018/03/02,3531dd064b9ff018fdf74aad5526948c7222acd4,platform/frameworks/base,fake_7iw4z1pyRnm0S7ztCvibUQ@fakeemail.com,Test for writing and loading reduced resolution task snapshots
2018/03/02,1c809a3d3240978ab393b48ec5501090ec5a0e57,platform/frameworks/base,fake_-Rc71mnYS2e4fzpHpefe9A@fakeemail.com,Preload2: Fix action inheritance
2018/03/02,a7e852ef7b22f2588bf46f8781d39f54e7d48c4c,platform/frameworks/base,fake_C6-Hb884SJGhWCSYXLX2ew@fakeemail.com,Unhide root MIME type.
2018/03/02,e72e604beae9a37834cbd1bff8eaeafd5810ed92,platform/frameworks/base,fake__99j7I7uRCWoNdKvhcQE2Q@fakeemail.com,Track libcore commit d41ca4a76ea570f9dd89a7ae56410cc75cc0a856
2018/03/02,b80c879c910ef43b39831bc40056baaec2dca2f4,platform/frameworks/base,fake_TtGwor2oSAOeKDMjMsehrg@fakeemail.com,renaming telephony internal hidden intents
2018/03/02,2ac6547824ff217a89b726fa633dfd60c6f7bd89,platform/frameworks/base,fake_OfUvxYOvTMClN9kUEG5V8w@fakeemail.com,Ensure start delay is properly scaled with duration scale
2018/03/02,ea997a038db054a100141f516bd45c3f23a2cf25,platform/frameworks/base,fake_6syBLNfMTiO0Pz2BOovJlA@fakeemail.com,"Merge ""Report the temperature during an OTA update"" am: 47c7e7f41a am: 022682a721 am: 998c554463"
2018/03/02,ac2b5fb838ce7198def26085b5050e15d19495a4,platform/frameworks/base,fake_USh2Y-IWTduEsS0BhcKb-g@fakeemail.com,Handle install time ephemeral permissions
2018/03/02,523415e814a04e2012de2ebc22028c422c5b913f,platform/frameworks/base,fake_qEnfVV44QaO0NHKowaibkw@fakeemail.com,TIF: Add more fields needed for new content recommendation
2018/03/02,b369bf5d3a80a98fca7f9c4585fe735bb489b458,platform/frameworks/base,fake_XXt1agFlSjaf5gW_tzEdHQ@fakeemail.com,Support requesting and receiving wakeup events
2018/03/02,df406d802e9f6348f307ebbe1809c5cdc6c0b64e,platform/frameworks/base,fake_6k833ad0QaaKlWzrz6aF3A@fakeemail.com,Normalize empty credential into null
2018/03/02,caf4f59c4751173c89268898cfe098bd8d7fe975,platform/frameworks/base,fake_lYxLu-3SSU-s4QzQ0jw29g@fakeemail.com,Import translations. DO NOT MERGE
2018/03/02,4bb84116636b51bf6925580df569fdeedf6061ae,platform/frameworks/base,fake_ZsGvPy-aQeiXPfCXqwKKEA@fakeemail.com,Do not clear scores during stopTracking.
2018/03/02,e801309908e26e60496a787e4a19cc906830dcdb,platform/frameworks/base,fake_ZsGvPy-aQeiXPfCXqwKKEA@fakeemail.com,Clear AccessPoints in WifiTracker when Wifi is Off.
2018/03/02,14f7faf78e048b7209551cc32ac50b2673e15409,platform/frameworks/base,fake_mWyM_eSSQdq36XXrswJNbA@fakeemail.com,Split chooseUpstreamType() into two separate functions
2018/03/02,0053e99fcf874ecc917e2d14a0bba9f6148280a1,platform/frameworks/base,fake_Rjb7drrQRuWn8lultRafwQ@fakeemail.com,Ignore RoundedCornersTest until flake is fixed
2018/03/02,b9dfb92bcf1f40fa2681b952ed2a527e32984712,platform/frameworks/base,fake_wYcMCmyhQCCyKZgQcJvUDw@fakeemail.com,Add dump function to dump car status bar information.
2018/03/02,15fa3246d8091e6ab3956fd0a833fdd8daa9d6fb,platform/frameworks/base,fake_mbfQhcyBR--avGGGtUyzYg@fakeemail.com,2D Recents: Show shadows behind task views.
2018/03/02,7cebbc8b22b94f3df8bee594f68ce271499e7369,platform/frameworks/base,fake_e2O-2IltTaqrWu-sMBl4Ew@fakeemail.com,Presubmit test for PackageManager
2018/03/02,ddad4b93fac5258e29c0f1d2e871b055cae6e6b8,platform/frameworks/base,fake_UGJBsCL5TfWkrshud6Njww@fakeemail.com,Simplify the constructor of InputMethodInfo
2018/03/02,45be5633e90d9fa2e55d1754346c6f2090d261a3,platform/frameworks/base,fake_e2O-2IltTaqrWu-sMBl4Ew@fakeemail.com,fake_pmpIKrI_RVO-8hqUZTasBA@fakeemail.com,733d322cf594bb29a57e5e44c5c8100c4cf3ffcc,platform/frameworks/base,fake_wEaC-W2gRuaKlcqxAiIzJA@fakeemail.com,Consider priority when launching a USB app
2018/03/02,664d208a23be1bc6a0b1d6efdf62b711885394bc,platform/frameworks/base,fake_mWyM_eSSQdq36XXrswJNbA@fakeemail.com,Fixes for tetheroffload crashes
2018/03/02,4bb83df190e37180a286baaaca0eaaf2b8f811d9,platform/frameworks/base,fake_8D2h2P4oThy4V7vdDd142w@fakeemail.com,VintfRuntimeInfo: do not fetch files that are not needed
2018/03/02,6ee73daa0aa90620e4b2cb13ead4b53d16f45010,platform/frameworks/base,fake_mWyM_eSSQdq36XXrswJNbA@fakeemail.com,Stop unnecessary tethering reconfigurations
2018/03/02,feb7341b2f49059812c53bf53ae23698f719d1e1,platform/frameworks/base,fake_UxpIGfoSSliuOStye0sOIg@fakeemail.com,Lock all the things
2018/03/02,022113ad0d513ac325092edbadb4a7c6da02f2e9,platform/frameworks/base,fake_HdcW5KCuTFS2dC3XmQhv4A@fakeemail.com,fake_pkI4ivEhTlyLkuyobw2OTA@fakeemail.com,a255569b216d241511a8f29ad7cc18529453c3e1,platform/frameworks/base,fake_lYxLu-3SSU-s4QzQ0jw29g@fakeemail.com,Import translations. DO NOT MERGE
2018/03/02,076146e5b82dfec86bbecc6dab675322e6c1bec9,platform/frameworks/base,fake_fblvbNR2Tv-553Q0CtWj_A@fakeemail.com,Use support lib preference style as base
2018/03/02,780861f2452b519c128289dac836e5a756100e1d,platform/frameworks/base,fake_XS0O1HOETRCiH40ZBPoyOQ@fakeemail.com,More RecoverableSecurityException docs.
2018/03/02,143c678bb5e9ed4bae50043c52e6d47203bdec87,platform/frameworks/base,fake_fEHFrgVETaKcrIMH1TXCwg@fakeemail.com,Fix broken test
2018/03/02,39d699fa9e9ccd97ac6b937c4f028442de5fc7f0,platform/frameworks/base,fake_lYxLu-3SSU-s4QzQ0jw29g@fakeemail.com,Import translations. DO NOT MERGE
2018/03/02,df113c36a70474584bc9ef5bc1b3008a25fa86e0,platform/frameworks/base,fake_g1Ml8shIQ-2dH1RbwauPMA@fakeemail.com,Add internal implementation for notifyPackageUse
2018/03/02,12d3747c0b3fdd186d6ae10ef3dc28bb777cb63a,platform/frameworks/base,fake_x5e6aA4iQeqqM9dpqcJ3sg@fakeemail.com,"docs:  replaced ""i.e."" to fix formatting error"
2018/03/02,ed45f4efb0f56faeca5c80ab394048f5f1cebfab,platform/frameworks/base,fake_C-yEDNG1Qau8GBGGWt8Yhg@fakeemail.com,Track update of org.json API
2018/03/02,b89970e0fb11b71592e10570d387eac3bbb6f6d6,platform/frameworks/base,fake_2WtgoE0TTX2s7xIcFgMLPw@fakeemail.com,Add isThreadInProcess.
2018/03/02,ba3a1359bae332071f658d65263344c820bf7656,platform/frameworks/base,fake_LgqBy2BcRryLiF4fNnB04A@fakeemail.com,Fix Switch in SwitchPreference on watch
2018/03/02,a8e64d983a7c874c0f31268cf5eb170e9dee5a72,platform/frameworks/base,fake_QRVFNg4MSimOHmDg-dCkEA@fakeemail.com,Tweak the logic of AbsListView smoothScrollToPositionFromTop
2018/03/02,227e6e838786535b2ed27d1280fa68cda393e8c2,platform/frameworks/base,fake_sCN-4lbKRO62EsQkJPmpJw@fakeemail.com,Fix whitespace.
2018/03/02,640666fcfd4f40ba69dbe459adea7b31407209ac,platform/frameworks/base,fake_1WKkwjHoRfSpeM6Yy2bBng@fakeemail.com,Actually wait until the display is ready.
2018/03/02,bad43fcae487a19865c174483c11829379817c8a,platform/frameworks/base,fake_LhnpdyFrQyG9IHO3R92JvQ@fakeemail.com,Fix undefined fontScale issue in Configuration
2018/03/02,eef918a66c984ac7bb1f541665f4dc9bb88ea7ac,platform/frameworks/base,fake_7xTFxbTLSKOvCZyvDr8o1w@fakeemail.com,Captive portal: rotate fallback urls
2018/03/02,f88ebeb2506d3daed3fe0a71f6e1f5cde34406cd,platform/frameworks/base,fake_DEk6pCXtTUO7ffQUKJrA0Q@fakeemail.com,Use correct packageName for checking if it belongs to callingUid.
2018/03/02,f715f417d23d0605abcac309135340ac6ce311ce,platform/frameworks/base,fake_oJ7ycDweR0qXIq4s5xRLvA@fakeemail.com,Integrate new looper apis into testables
2018/03/02,b7aec13d51ba5eb58173835af207fd30389ce44b,platform/frameworks/base,fake_4oTm3fp_SQK7ZkPLzbgNYw@fakeemail.com,Remove 'via Bluetooth' from the choosed dialog
2018/03/02,e4da0c145e89274f98c683d4e045644400ea1a18,platform/frameworks/base,fake_QNJUKPp_QqKSxRLY6F58EQ@fakeemail.com,Made WindowToken.windows protected.
2018/03/02,454f53f7fd7084d6d9cda4376cb8ff7c4dca7983,platform/frameworks/base,fake_D7cd21DdTOO-L7qCGW_N3Q@fakeemail.com,FRP: clear FRP when setup complete if not set up
2018/03/02,4466c5ad84e4429284b7d5e13ad8a87c924ea7fc,platform/frameworks/base,fake_VzQrA0XqQOGyvf1S8qwwjQ@fakeemail.com,Fix typo in dexopt.secondary system property
2018/03/02,3afd63778e401651a7a6fd721d6d795690916ab8,platform/frameworks/base,fake_qKxJgn32RT-zeoulNFaVxg@fakeemail.com,Switch how destroyHardwareResources works
2018/03/02,c07ae9cf090270da73bb50a5c7260b5fede9370b,platform/frameworks/base,fake_fblvbNR2Tv-553Q0CtWj_A@fakeemail.com,Remove logic for parsing dismiss rule
2018/03/02,b1d49225c032036add6800b4375dedea20d37e03,platform/frameworks/base,fake_fblvbNR2Tv-553Q0CtWj_A@fakeemail.com,Add logging constant for settings search result click
2018/03/02,3b9357f3b9d6f2dae175ad1b92116e17b6df1493,platform/frameworks/base,fake_oJ7ycDweR0qXIq4s5xRLvA@fakeemail.com,Take a wrench to the pipes
2018/03/02,a480795e34485f10c235486fa780764afa179188,platform/frameworks/base,fake_k1Mr91LxQoybl1tINOdpcg@fakeemail.com,Have requestRecommendation return a CompletableFuture.
2018/03/02,55dde92782516da6e98b173701d20934ea3dd3c7,platform/frameworks/base,fake_Ih_dm64JQyaSmKvCNusf9A@fakeemail.com,Better merge fix for empty state signal drawable
2018/03/02,d2963f3d9a2c6c28438ce8d8c14803bda2f04d48,platform/frameworks/base,fake_fEHFrgVETaKcrIMH1TXCwg@fakeemail.com,Fix bug where scrim would be transparent
2018/03/02,6aa05b82d82cb8bb4d8149e83750b03c3708dfd1,platform/frameworks/base,fake_yFbjOQgSSv2zNVl93ZHZCQ@fakeemail.com,"Add ""Threading"" section to BackupAgent's class level javadoc"
2018/03/02,9e8ab43ab22555acff9fefca2ed433425c92fb87,platform/frameworks/base,fake_7xTFxbTLSKOvCZyvDr8o1w@fakeemail.com,Instrument captive portal login activity
2018/03/02,2ecbe69ddd4fc93e83c2810ab88abb03e4f9f718,platform/frameworks/base,fake_rWg85ZDJT32ORMW1DPEhpQ@fakeemail.com,Avoid overflow in focus fudge calculation
2018/03/02,0fe58a93dfa4dbefd9d7d2da066774d9a648ec74,platform/frameworks/base,fake_UsTEOWG4Tcid6IezENuNKg@fakeemail.com,Add tunnel-mode calls to netd in IpSecService
2018/03/02,cd165a9d51e34d7d86d27e5d3220f86846145c14,platform/frameworks/base,fake_h7rzjSBOSI-WLTVPoQHVGQ@fakeemail.com,Move WebView loader from frameworks/webview/ to frameworks/base/.
2018/03/02,7a84eaef3ca804bcec92a6bfbd689d79676325d7,platform/frameworks/base,fake_zOStfCiQSBygXZXb8ZkfMg@fakeemail.com,DnD: Total silence doesn't suppress A11y
2018/03/02,4757c8ccf83d4391255273529aba8feb9ccd4a21,platform/frameworks/base,fake_D7cd21DdTOO-L7qCGW_N3Q@fakeemail.com,Keyguard: only show after screen fully turned off
2018/03/02,09ed8f6cfc3662d62d84fc65288408917906fa11,platform/frameworks/base,fake_D7cd21DdTOO-L7qCGW_N3Q@fakeemail.com,SystemUI: Disable LeakReporterTest
2018/03/02,4e4769c12051daaef0092426c81e8b7c1e594b78,platform/frameworks/base,fake_g1Ml8shIQ-2dH1RbwauPMA@fakeemail.com,Final changes to protect the API surface
2018/03/02,ffcda5c10bbfef76ebcadb5c1114faaaeafb64f3,platform/frameworks/base,fake_hU45DTr0Q32jOE7_UuGS-Q@fakeemail.com,Added data service interface
2018/03/02,418b1fc512815501925006bf1f5d7b26ad94b6c7,platform/frameworks/base,fake_CrmU_XaJSW-OCTNYn4T2Uw@fakeemail.com,Restricting navigation into and from clusters.
2018/03/02,615b37fbacb069affb6294b7dc9ce6474a848bf7,platform/frameworks/base,fake_PS4YuR-ITLGJIC8lrvUBNQ@fakeemail.com,Add Audio effect session intent to config file
2018/03/02,342e6037109a53830277d8de6ecf0e39578c143c,platform/frameworks/base,fake_QQr8o1u-Q9S_8gr3Mxbd1A@fakeemail.com,Finish impl of job queue: handle URI permissions.
2018/03/02,b7daaf8b5f9a41f92da58d86bf4be758ac27df6c,platform/frameworks/base,fake_mbfQhcyBR--avGGGtUyzYg@fakeemail.com,Add a public API defaultFocusHighlightEnabled.
2018/03/02,b0d99e435b975d0498288010dbf731e21a4bf204,platform/frameworks/base,fake_pbGzRTA0Qfy8jxY1f3dViQ@fakeemail.com,Add EVENT_ROAMING_SETTING_CHANGE in DctConstants.
2018/03/02,08a8783c56539b4a990a8c95d7f5011a263848b8,platform/frameworks/base,fake_y4W_4btrRV2c0qBC2d2CEw@fakeemail.com,Fix deadlock in NetworkLoggingHandler
2018/03/02,3067a1dd8bf7faf7f03b2e23dd25369a7f441a1a,platform/frameworks/base,fake_brt5UEqhTy-dysQKn44T9A@fakeemail.com,Add a system property support to disable background dexopt job
2018/03/02,41494c10e64b5109d06235afe4c3cac410a2d795,platform/frameworks/base,fake_7xTFxbTLSKOvCZyvDr8o1w@fakeemail.com,Fix flaky IpPrefixTest.
2018/03/02,251db070c5bc6f2859ef05e5456cc9079afc8224,platform/frameworks/base,fake_JhfzatpaRiGgjn8MaEjyng@fakeemail.com,Move displaying mag bounds into surface transation
2018/03/02,2335bd67876e5346acef8db2fc2f58fb2adb465e,platform/frameworks/base,fake_D7cd21DdTOO-L7qCGW_N3Q@fakeemail.com,Assist: Allow disabling the disclosure animation
2018/03/02,e9d0d2758ba2342d4d75086a5f839ab0e62237f1,platform/frameworks/base,fake_g1Ml8shIQ-2dH1RbwauPMA@fakeemail.com,"add ""splitName"" attribute"
2018/03/02,f930e5b99b36f9a2e474f7b93deda28becdc364a,platform/frameworks/base,fake_oSh4yIFgQhSYJQaQk4sdOQ@fakeemail.com,Update progress bar and progress dialog to match UX specs for watch.
2018/03/02,bbb6063a53f2313ec099b940b94a3eab60f3485e,platform/frameworks/base,fake_JhfzatpaRiGgjn8MaEjyng@fakeemail.com,Removed obsolete a11y support for ClickableSpan
2018/03/02,f840e07f821cb17c9ae1e6583a28eff548b90892,platform/frameworks/base,fake_mWyM_eSSQdq36XXrswJNbA@fakeemail.com,Change BlockingSocketReader to use MessageQueue fd handling
2018/03/02,017939e43ceb847333d1115258c3db1411dbc03a,platform/frameworks/base,fake_q1FQ-sElTdm-vsVO7fIfbw@fakeemail.com,Respect empty vibration effect configs in PhoneWindowManager and VibratorService
2018/03/02,fcad69682ab112b6a6be65f2156413ad88901eec,platform/frameworks/base,fake_FrKr6yqzTpCZes_RF73rLA@fakeemail.com,vendor apk is unbundled
2018/03/02,99d2e64bdbb5a1ed09c37a193a332e2503356fb9,platform/frameworks/base,fake_D7cd21DdTOO-L7qCGW_N3Q@fakeemail.com,AOD: Fix contrast calculation
2018/03/02,c06c0306717d0e1fc132541127f3657e937f02f4,platform/frameworks/base,fake_g1Ml8shIQ-2dH1RbwauPMA@fakeemail.com,Filter instant app content providers
2018/03/02,5d09c998a03eea53218c3b3c40e20db1b7693c9c,platform/frameworks/base,fake_fSmAToHUQgqYOoNTm3k6RQ@fakeemail.com,Backup account access grants
2018/03/02,dd264f69ed8cf5e58748a34ed50282db0d082b69,platform/frameworks/base,fake_GeZKOvhLQU2a07tTsMwVyQ@fakeemail.com,WebView: Revise the behavior of crash handle API
2018/03/02,593ee2084919a44936decd12e624625c18401347,platform/frameworks/base,fake_JjshIBfgR6eD0XDripm9lg@fakeemail.com,Adapted the shade closing interpolator
2018/03/02,77518fbbc4ba32201745909d279d4048214936e5,platform/frameworks/base,fake_CLGsCxfCTfed85mQ5Lc0AA@fakeemail.com,Add Network security watchlist service
2018/03/02,276f4d648b351f523f08c10312bf03ee8499b3f7,platform/frameworks/base,fake_v2-y0iQfR2iJlntGInLCqQ@fakeemail.com,Add carrier config to report IMEI on CDMA phone.
2018/03/02,921daf9e1836104b0db8b90145be22f3f563908f,platform/frameworks/base,fake_GtDx2l83TDKidt6pa3NnLw@fakeemail.com,Add CARD_ID in SubscriptionInfo database
2018/03/02,51dd1e51ecb11af67e4ea1fe41d600c5d7eaaf15,platform/frameworks/base,fake_kDBUAWL4SY21otAYUOdyTg@fakeemail.com,Add misc apct perf tests
2018/03/02,09bd6c201dd7b5dfaae45ebf413fe0a779eb0268,platform/frameworks/base,fake_el-jZQpuThKnWpKGlmYQug@fakeemail.com,Implement onDrawTextBlob in the SkiaCanvasProxy.
2018/03/02,22a905eef16878f7f654497c279bb1d82b7df9a9,platform/frameworks/base,fake_D7cd21DdTOO-L7qCGW_N3Q@fakeemail.com,AOD: Fix default for always-on setting
2018/03/02,485d6dec93579d2186a3ecd57c2b5af4ce8e622b,platform/frameworks/base,fake_6Cst4MhTTM-zGlNMuDaRUw@fakeemail.com,Add VisualVoicemailService
2018/03/02,3aeda5c5c47ae29197e8b8b665749cb6cb449e19,platform/frameworks/base,fake_Rxf4iZJhS86qTbj0Oj3CvQfake_-pRe7HvfTh-7H5fXuvLrzQ@fakeemail.com,Use access directly instead of sk_exists.
2018/03/02,5775177aaf54f37b49d572eac2b8dfe138f969f3,platform/frameworks/base,fake_7xTFxbTLSKOvCZyvDr8o1w@fakeemail.com,Fix ApfTest
2018/03/02,e0a7345c6a353411c73f7f45875478684472a91c,platform/frameworks/base,fake_qrJWJZkBTpuXNYo0vInwxg@fakeemail.com,Send the IMS_SERVICE_UP intent when it is STATE_READY
2018/03/02,32343e6bd91d3e1527c1f77ef63595cd8b8ea920,platform/frameworks/base,fake_F5fPln3_R8-HE6mhghSjJA@fakeemail.com,Fix snooze not dismissing when it should
2018/03/02,2966c187978a23af7899004c5d62b86d0d77e06f,platform/frameworks/base,fake_7xTFxbTLSKOvCZyvDr8o1w@fakeemail.com,NetworkPolicyManagerService: use hasRule()
2018/03/02,73ed76bc6f92ecee9ae2e3172ec54c081443953b,platform/frameworks/base,fake_UxpIGfoSSliuOStye0sOIg@fakeemail.com,Allow companion device mgrs channel access
2018/03/02,82852773c873eb85262a726026885b898bd962a1,platform/frameworks/base,fake_-Rc71mnYS2e4fzpHpefe9A@fakeemail.com,Frameworks/base: Fix old code in MediaPlayer
2018/03/02,f1575117443a51cf4b059d8630c3d83c139bffb0,platform/frameworks/base,fake_X6qz_UMUQSWeVdKsQv6SPg@fakeemail.com,Fix clipping for edit screen of Quick Settings
2018/03/02,67ed2e96a2118769d6da3f6433d56609ef7770ab,platform/frameworks/base,fake_xmaUzxGJTvePqDfknoPs1g@fakeemail.com,Fix <Report Audio Status> update
2018/03/02,31c2bba5429eded7b8e997b097a65c1dac4cd52b,platform/frameworks/base,fake_fSmAToHUQgqYOoNTm3k6RQ@fakeemail.com,Allow holders of READ_PRIVILEGED_PHONE_STATE to access serial
2018/03/02,809393740f3134bcc70916353293002e4084dec7,platform/frameworks/base,fake_ayMipvjoRFa5biJaFGAvag@fakeemail.com,Add assist gesture silence and wake settings
2018/03/02,347b1df98890f843b41123ff3a08e483a4b966f9,platform/frameworks/base,fake_NEWJ7ky0SsmdHHQg5Z9ELg@fakeemail.com,Introduce DEBUG_JAVA_DEBUGGABLE.
2018/03/02,8cad623c92005bda8bc9cb7e6ca43c7d92a7df46,platform/frameworks/base,fake_g1Ml8shIQ-2dH1RbwauPMA@fakeemail.com,remove peekPackageLPr
2018/03/02,3eb490f903513da26b69cf50398a711829614bff,platform/frameworks/base,fake_AERSFENSQ2e-hh_K6XrSuw@fakeemail.com,Fix Bluetooth OOB pairing not working for unseen devices
2018/03/02,f66adfd1cd0dd565d7ba497da28a407e69995272,platform/frameworks/base,fake_QQr8o1u-Q9S_8gr3Mxbd1A@fakeemail.com,Add new facility to find out when a PendingIntent is canceled.
2018/03/02,c0bf6deced494f48cf46ae1d06be8ba9061b99ee,platform/frameworks/base,fake_1fUW3H2BRIK7XdJqX0umPA@fakeemail.com,Add api to retrieve call creation time.
2018/03/02,2af04b31d9d5ff2b328a056f29cf030f0bf0d097,platform/frameworks/base,fake_5Jd0GwVRSsKXtPWk30gcjA@fakeemail.com,Fix issue with PiP hiding when dragging divider.
2018/03/02,3fae6d5a4c59eca480677ea972e6700edf5734b4,platform/frameworks/base,fake_e2O-2IltTaqrWu-sMBl4Ew@fakeemail.com,Added -g option
2018/03/02,58266016c6672a319d9c8b3d7eaac310501c6a43,platform/frameworks/base,fake_1UMISJfoRT2QL5pz8G2HBQ@fakeemail.com,TIF: Add more fields for guide view on launcher
2018/03/02,69b8b29c7b1be1454ba9b914b4f7697d03f9bc56,platform/frameworks/base,fake_C-yEDNG1Qau8GBGGWt8Yhg@fakeemail.com,Network: Use HttpURLConnectionFactory rather than OkHttp APIs
2018/03/02,204af1cb445e0e5caef38356b43139426c76ef35,platform/frameworks/base,fake_cMg5QlJwT1mHvGAocSktZg@fakeemail.com,Remove ContentProvider queries in updateTileData.
2018/03/02,db067b2c4d7973f4b096a92007ebac650c8d0822,platform/frameworks/base,fake_lYxLu-3SSU-s4QzQ0jw29g@fakeemail.com,Import translations. DO NOT MERGE
2018/03/02,1ccd42510fe40f5ece98c54cc6fcd2b2724440ac,platform/frameworks/base,fake_YFLxp6_4QhSpBG3rWyKeMg@fakeemail.com,Allow seamless rotation before mTopIsFullscreen is set.
